key,CPU
17:34:51,7.95
17:34:52,6.47
17:34:52,7.73
17:34:53,8.89
17:34:54,8.81
17:34:55,8.33
17:34:56,6.31
17:34:57,8.97
17:34:58,8.44
17:34:59,8.29
17:35:00,8.59
17:35:01,6.61
17:35:02,8.89
17:35:03,7.39
17:35:04,8.15
17:35:05,9.13
17:35:06,8.54
17:35:07,7.61
17:35:08,7.45
17:35:09,8.63
17:35:09,8.00
17:35:10,8.92
17:35:11,6.94
17:35:12,9.13
17:35:13,6.87
17:35:14,8.82
17:35:15,8.37
17:35:16,9.31
17:35:17,7.88
17:35:18,8.45
17:35:19,9.18
17:35:20,7.35
