key,CPU
14:04:27,4.88
14:04:28,4.76
14:04:29,4.23
14:04:30,4.21
14:04:31,4.84
14:04:31,5.38
14:04:32,5.21
14:04:33,3.53
14:04:34,4.32
14:04:35,4.33
14:04:36,4.49
14:04:37,5.91
14:04:37,4.79
14:04:38,4.84
14:04:39,3.92
14:04:40,4.15
14:04:41,4.21
14:04:42,4.93
14:04:43,5.88
14:04:43,3.88
14:04:44,4.62
14:04:45,4.79
14:04:46,4.29
14:04:47,4.84
14:04:48,4.81
14:04:48,2.29
14:04:49,4.06
14:04:50,4.63
14:04:51,5.26
14:04:52,3.70
14:04:53,3.35
14:04:53,4.57
14:04:54,4.52
14:04:55,4.81
14:04:56,4.30
14:04:57,3.63
14:04:58,4.91
14:04:58,5.45
14:04:59,4.50
14:05:00,4.32
14:05:01,3.16
14:05:02,4.48
14:05:03,4.09
14:05:04,4.50
14:05:05,4.02
14:05:05,4.15
14:05:06,4.64
14:05:07,4.66
14:05:08,4.71
14:05:09,4.48
14:05:10,5.00
14:05:11,4.04
14:05:11,4.85
14:05:12,3.28
14:05:13,3.88
14:05:14,4.29
14:05:15,3.72
14:05:16,4.95
14:05:16,5.29
14:05:17,5.64
14:05:18,4.37
14:05:19,3.57
14:05:20,4.46
14:05:21,4.28
14:05:21,6.22
14:05:22,4.98
14:05:23,4.83
14:05:24,3.90
14:05:25,4.05
14:05:26,4.19
14:05:27,3.61
14:05:28,4.81
14:05:28,5.00
